Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
35,0,0,1,5,4,3,1266,0,3,3,1,48980,2.0,15,8,2,10.0,2,4,2,3,3.0,1.0,3.0,3,3
26,0,1,1,4,4,0,1267,0,3,0,1,47890,7.0,20,8,1,5.0,2,2,0,0,3.0,4.0,2.0,3,4
33,0,2,0,29,4,0,1268,0,1,8,0,31800,1.0,14,8,1,15.0,2,15,8,12,1.0,4.0,3.0,3,3
35,0,2,1,15,3,1,1269,1,3,3,1,65490,1.0,20,8,0,9.0,3,9,1,8,2.0,1.0,2.0,3,4
35,0,1,2,3,2,0,1270,0,1,2,1,63880,3.0,13,8,0,4.0,6,2,2,2,3.0,1.0,3.0,2,3
31,0,1,0,10,2,0,1271,0,2,1,2,112440,3.0,12,8,1,10.0,3,7,1,7,4.0,4.0,2.0,3,3
37,0,1,0,4,3,2,1272,1,4,8,2,160320,1.0,13,8,0,7.0,2,7,0,7,1.0,3.0,4.0,3,3
32,0,1,1,21,3,5,1273,1,2,0,1,23620,1.0,11,8,0,9.0,2,9,7,8,1.0,4.0,3.0,3,3
38,0,2,1,25,3,1,1274,1,2,3,0,163280,1.0,17,8,3,10.0,2,10,9,9,4.0,4.0,3.0,3,3
50,0,1,0,2,4,2,1275,0,4,1,2,83760,5.0,14,8,3,29.0,2,27,13,8,2.0,3.0,2.0,3,3
59,0,1,1,1,3,3,1276,1,1,2,0,166060,7.0,11,8,0,28.0,6,21,7,9,1.0,1.0,2.0,3,3
36,0,1,0,1,2,2,1277,0,2,0,2,86060,1.0,14,8,2,17.0,3,17,12,8,3.0,3.0,3.0,3,3
55,0,1,1,7,3,1,1278,1,3,1,2,22720,2.0,17,8,1,21.0,2,5,0,2,4.0,3.0,3.0,3,3
36,0,2,1,3,3,0,1279,0,2,2,0,20180,1.0,13,8,0,6.0,5,6,0,3,2.0,2.0,3.0,3,3
45,0,1,1,1,2,1,1280,0,1,0,2,70830,2.0,12,8,1,25.0,5,1,0,0,2.0,1.0,3.0,3,3
35,0,2,2,9,3,5,1281,0,2,6,1,40840,4.0,13,8,1,5.0,3,3,1,2,2.0,1.0,2.0,3,3
36,1,1,0,7,2,0,1282,1,4,2,1,144110,0.0,18,8,3,2.0,2,1,0,0,4.0,3.0,2.0,4,3
59,0,2,1,10,4,0,1283,1,3,1,0,23080,7.0,19,8,1,20.0,4,4,1,3,1.0,3.0,2.0,2,3
29,0,1,1,28,4,0,1284,0,1,6,1,48410,0.0,11,8,0,6.0,3,5,0,4,3.0,2.0,3.0,3,3
31,0,1,1,3,2,1,1285,0,3,0,0,42850,1.0,21,8,1,1.0,2,1,1,0,3.0,2.0,3.0,1,4
32,0,1,0,3,4,0,1286,1,2,3,1,97150,1.0,15,8,1,10.0,1,10,0,9,2.0,2.0,3.0,2,3
36,0,1,1,2,3,0,1287,1,2,6,1,43200,3.0,17,8,0,5.0,2,1,0,0,2.0,4.0,3.0,3,3
31,0,1,1,27,3,1,1288,0,2,7,0,21320,1.0,18,8,0,11.0,3,11,1,8,3.0,4.0,3.0,3,3
35,0,1,1,2,4,1,1289,1,2,4,0,101240,0.0,14,8,1,16.0,2,15,2,8,3.0,1.0,3.0,4,3
45,0,1,2,14,3,4,1290,0,1,0,1,54730,4.0,13,8,0,17.0,3,0,0,0,4.0,1.0,4.0,1,3
37,0,1,1,1,3,0,1291,0,3,0,0,52070,4.0,17,8,3,16.0,3,5,0,2,1.0,3.0,4.0,3,3
46,0,1,1,9,3,1,1292,1,3,5,2,164370,8.0,15,8,1,16.0,0,4,0,2,2.0,2.0,3.0,3,3
30,0,1,0,18,3,0,1293,1,4,8,1,22960,1.0,18,8,1,10.0,2,10,3,0,4.0,4.0,2.0,3,3
35,0,1,1,20,4,0,1294,0,3,8,0,40690,1.0,13,8,0,6.0,5,6,0,4,2.0,3.0,3.0,3,3
55,0,1,1,2,3,0,1295,0,2,2,1,74410,3.0,12,8,1,24.0,4,1,1,0,1.0,4.0,3.0,3,3
38,0,0,0,11,1,2,1296,1,2,2,2,24300,7.0,13,8,2,17.0,2,13,1,9,2.0,4.0,3.0,4,3
34,0,1,1,8,2,1,1297,1,1,1,1,58780,1.0,14,8,0,5.0,1,5,1,3,1.0,2.0,3.0,3,3
56,0,1,2,2,1,1,1298,1,2,0,0,26440,4.0,11,8,1,37.0,2,6,0,2,4.0,4.0,2.0,3,3
23,0,1,1,10,3,1,1299,1,2,2,2,64390,3.0,22,8,3,3.0,2,0,0,0,3.0,1.0,3.0,3,4
51,0,1,1,29,4,0,1300,0,5,3,1,24510,3.0,17,8,0,10.0,2,4,0,3,4.0,4.0,3.0,2,3
30,0,1,0,8,2,3,1301,1,1,6,1,63920,1.0,21,8,1,11.0,2,11,10,8,3.0,4.0,3.0,4,4
46,1,1,0,1,2,1,1302,0,2,1,0,97140,1.0,22,8,0,9.0,0,9,4,7,3.0,4.0,3.0,3,4
40,0,2,1,6,3,1,1303,1,1,4,1,60770,1.0,16,8,2,22.0,2,22,11,11,3.0,2.0,2.0,2,3
51,0,1,1,8,4,0,1304,0,5,6,0,24500,0.0,12,8,1,11.0,2,10,1,0,3.0,4.0,1.0,3,3
30,0,1,1,9,3,0,1305,1,1,3,2,92500,1.0,12,8,3,11.0,0,11,2,7,3.0,2.0,2.0,3,3
46,0,2,1,12,1,1,1306,1,1,2,1,20740,2.0,15,8,1,21.0,3,10,9,5,3.0,1.0,2.0,3,3
32,0,1,0,15,3,2,1307,1,1,1,0,101690,1.0,14,8,0,12.0,6,11,5,7,2.0,3.0,3.0,2,3
54,0,1,1,25,1,1,1308,0,1,2,1,48550,9.0,25,8,1,16.0,2,4,0,3,1.0,3.0,1.0,2,4
24,0,1,0,6,2,2,1309,1,2,1,1,40870,0.0,20,8,3,4.0,1,3,0,2,1.0,3.0,2.0,3,4
28,0,0,0,9,4,1,1310,1,2,2,1,23670,1.0,13,8,0,5.0,2,5,0,4,2.0,3.0,4.0,2,3
58,0,1,1,8,4,0,1311,1,2,0,0,29720,0.0,14,8,0,38.0,2,37,1,8,4.0,3.0,2.0,4,3
44,0,0,1,23,2,1,1312,0,1,1,1,195860,4.0,16,8,0,17.0,3,3,1,2,2.0,2.0,4.0,2,3
37,1,1,2,9,3,4,1313,1,2,4,2,54840,1.0,17,8,0,7.0,4,3,0,2,3.0,1.0,3.0,3,3
32,0,1,2,12,2,4,1314,0,1,6,0,20610,1.0,15,8,1,1.0,2,1,0,0,4.0,1.0,3.0,2,3
20,1,2,0,4,4,0,1315,0,2,4,0,99240,1.0,22,8,0,1.0,3,1,1,0,4.0,4.0,3.0,3,4
34,0,1,1,1,4,5,1316,1,4,2,0,41980,1.0,22,8,1,16.0,2,16,2,10,1.0,3.0,3.0,2,4
37,0,0,0,24,2,0,1317,1,1,1,2,68150,5.0,20,8,1,17.0,3,1,0,0,3.0,4.0,4.0,3,4
59,0,0,1,12,2,0,1318,1,2,0,1,47230,9.0,14,8,0,30.0,0,3,2,2,3.0,4.0,3.0,3,3
50,0,2,1,3,4,1,1319,1,4,1,1,61420,3.0,13,8,2,28.0,3,8,0,7,1.0,2.0,2.0,2,3
25,1,1,0,10,1,2,1320,1,2,7,0,82370,1.0,13,8,0,6.0,6,6,0,3,3.0,3.0,3.0,2,3
25,0,1,1,26,3,3,1321,1,1,2,1,88530,1.0,22,8,1,2.0,3,2,2,1,4.0,4.0,3.0,3,4
22,0,1,1,2,1,0,1322,1,1,6,0,193310,1.0,12,8,1,1.0,2,0,0,0,2.0,4.0,3.0,3,3
51,0,2,1,1,3,0,1323,0,1,0,0,20730,3.0,14,8,1,23.0,4,13,12,8,1.0,1.0,2.0,3,3
34,1,2,2,4,4,0,1324,0,5,0,0,55620,1.0,15,8,0,9.0,3,9,0,6,1.0,3.0,3.0,3,3
54,0,0,1,9,3,0,1325,1,1,2,0,196130,2.0,17,8,0,23.0,5,5,4,4,4.0,4.0,3.0,3,3
24,0,1,1,2,1,0,1326,1,2,2,1,34070,0.0,13,8,1,6.0,4,5,1,2,2.0,3.0,3.0,3,3
34,0,1,0,4,3,2,1327,0,2,6,2,50630,6.0,12,8,1,12.0,2,1,0,0,3.0,2.0,3.0,3,3
37,0,1,0,6,1,3,1328,1,1,2,0,46390,2.0,12,8,2,12.0,3,5,1,3,3.0,4.0,3.0,3,3
34,0,1,0,9,2,1,1329,1,2,4,0,48760,2.0,21,8,1,14.0,3,11,5,8,3.0,1.0,3.0,3,4
36,0,2,2,7,3,1,1330,1,1,1,1,26900,0.0,11,8,0,10.0,1,9,2,8,2.0,4.0,3.0,3,3
36,0,1,1,1,3,1,1331,0,2,3,2,175670,5.0,13,8,0,7.0,6,1,0,0,1.0,4.0,3.0,3,3
43,0,2,1,3,4,0,1332,1,1,0,1,24080,1.0,12,8,1,25.0,3,25,4,12,3.0,4.0,4.0,3,3
30,0,2,1,10,3,0,1333,0,3,4,2,28140,1.0,24,8,0,10.0,2,10,0,9,1.0,3.0,2.0,3,4
33,0,0,0,7,3,0,1334,1,2,0,1,112450,0.0,21,8,0,8.0,3,7,0,7,3.0,2.0,4.0,3,4
56,1,1,1,15,3,0,1335,1,2,2,1,33120,9.0,19,8,0,7.0,1,5,4,3,2.0,2.0,3.0,1,3
51,0,1,1,3,2,5,1336,0,2,6,0,190490,7.0,14,8,1,23.0,2,20,15,15,1.0,3.0,3.0,3,3
31,1,1,1,2,4,3,1337,0,3,0,1,21410,4.0,20,8,0,12.0,2,7,7,7,2.0,3.0,2.0,3,4
26,0,1,0,17,3,1,1338,0,2,5,1,57690,1.0,19,8,0,5.0,4,5,4,3,3.0,2.0,2.0,2,3
58,1,1,0,2,2,1,1339,0,1,1,1,43850,1.0,13,8,1,40.0,2,40,15,6,4.0,4.0,2.0,2,3
19,1,1,1,5,2,0,1340,1,1,5,0,53320,1.0,23,8,1,0.0,2,0,0,0,4.0,3.0,2.0,3,4
22,0,1,0,29,4,3,1341,1,1,0,1,46630,0.0,13,8,1,3.0,1,2,2,1,3.0,4.0,3.0,3,3
49,0,1,1,2,3,0,1342,0,1,0,1,47240,1.0,11,8,1,16.0,3,15,5,11,3.0,1.0,2.0,2,3
43,0,2,0,2,2,0,1343,1,1,0,0,32110,4.0,13,8,0,18.0,2,3,1,2,2.0,3.0,3.0,4,3
50,0,2,1,19,4,0,1344,1,2,0,0,53770,4.0,14,8,1,16.0,3,2,2,1,3.0,4.0,3.0,4,3
31,1,1,1,15,1,1,1345,0,2,0,1,40660,3.0,22,8,0,4.0,2,2,2,2,2.0,3.0,3.0,2,4
41,0,1,1,17,2,5,1346,1,1,3,2,52080,3.0,11,8,3,12.0,2,9,0,7,3.0,3.0,3.0,1,3
26,0,1,1,17,4,0,1347,1,2,0,1,48770,1.0,13,8,1,8.0,5,8,5,7,3.0,3.0,3.0,4,3
36,0,1,2,25,1,4,1348,1,2,1,2,31170,6.0,21,8,1,7.0,2,3,0,1,2.0,2.0,3.0,4,4
51,1,2,1,6,3,0,1349,0,1,5,0,15690,2.0,11,8,0,18.0,2,4,0,3,1.0,4.0,3.0,4,3
39,0,1,1,7,3,0,1350,0,1,1,1,196580,4.0,13,8,1,17.0,3,15,5,9,4.0,3.0,4.0,4,3
25,0,1,0,29,1,1,1351,0,3,1,1,30690,2.0,14,8,1,6.0,3,2,2,2,1.0,3.0,3.0,2,3
30,0,1,1,21,1,1,1352,1,2,2,1,104350,0.0,11,8,0,12.0,5,11,4,7,3.0,4.0,1.0,3,3
32,1,1,1,2,4,0,1353,0,2,7,0,41480,7.0,15,8,0,10.0,0,5,0,4,1.0,1.0,4.0,2,3
45,0,1,1,2,1,3,1354,0,2,4,0,57680,5.0,23,8,1,9.0,4,6,0,3,3.0,4.0,2.0,3,4
38,0,1,1,7,4,0,1355,0,2,7,0,50420,3.0,16,8,1,19.0,4,3,2,2,4.0,3.0,3.0,3,3
30,0,1,0,13,3,2,1356,0,2,2,0,57700,1.0,16,8,1,5.0,2,5,0,4,1.0,3.0,2.0,4,3
32,0,2,0,2,3,2,1357,1,3,2,2,77560,0.0,21,8,0,9.0,3,8,0,7,4.0,4.0,4.0,3,4
30,0,1,1,1,3,1,1358,0,3,0,2,103060,5.0,13,8,0,8.0,5,3,2,2,4.0,1.0,3.0,3,3
30,0,1,0,9,3,1,1359,1,2,1,0,39360,0.0,11,8,1,6.0,3,5,1,2,2.0,4.0,3.0,3,3
41,0,2,0,10,2,1,1360,0,3,3,2,79450,4.0,12,8,1,21.0,6,7,7,7,4.0,1.0,2.0,2,3
41,0,1,1,10,4,1,1361,1,4,1,1,57430,2.0,12,8,3,7.0,2,5,1,4,3.0,1.0,3.0,4,3
19,0,1,1,1,3,5,1362,0,5,3,0,152020,1.0,18,8,3,1.0,2,1,0,0,2.0,2.0,3.0,2,3
40,0,2,1,26,4,1,1363,1,2,3,2,54400,1.0,12,8,1,20.0,2,20,2,13,2.0,2.0,3.0,3,3
35,0,1,0,8,1,2,1364,0,3,2,1,37600,1.0,14,8,3,10.0,2,10,0,6,3.0,2.0,3.0,3,3
53,0,1,0,14,2,0,1365,0,5,3,1,35170,2.0,12,8,1,13.0,1,7,4,5,2.0,3.0,1.0,2,3
45,0,1,0,1,4,3,1366,1,1,1,2,25800,8.0,17,8,3,20.0,3,17,0,15,2.0,2.0,1.0,3,3
32,0,2,0,2,2,0,1367,0,1,3,0,21660,1.0,19,8,1,9.0,4,9,3,7,2.0,4.0,3.0,1,3
29,0,0,1,10,4,3,1368,1,3,4,1,58690,1.0,11,8,1,10.0,6,10,0,9,4.0,3.0,3.0,4,3
51,0,1,1,1,3,5,1369,0,3,7,1,80080,2.0,15,8,1,10.0,4,1,0,0,2.0,3.0,3.0,3,3
58,0,1,0,3,3,2,1370,0,1,1,1,52060,4.0,11,8,3,9.0,4,1,0,0,2.0,2.0,2.0,1,3
40,0,1,1,11,2,3,1371,1,4,2,1,52950,7.0,18,8,0,15.0,4,12,2,11,3.0,4.0,2.0,3,3
34,0,2,0,24,4,2,1372,1,2,3,1,164130,6.0,16,8,0,6.0,1,4,1,2,3.0,3.0,3.0,3,3
22,0,1,1,3,3,1,1373,1,1,2,1,132690,1.0,25,8,1,2.0,2,2,2,2,3.0,4.0,3.0,3,4
27,0,0,1,3,3,1,1374,1,1,4,2,27830,6.0,16,8,1,6.0,2,2,2,2,4.0,2.0,1.0,4,3
28,0,1,0,4,4,0,1375,1,2,4,1,54330,1.0,13,8,1,5.0,4,5,0,2,3.0,4.0,1.0,2,3
57,0,1,1,3,3,0,1376,1,2,3,2,20130,3.0,14,8,1,12.0,5,5,1,4,3.0,4.0,1.0,3,3
27,0,0,1,2,3,0,1377,1,1,3,2,139660,1.0,19,8,0,1.0,1,1,0,1,3.0,3.0,2.0,3,3
50,0,1,1,4,3,0,1378,0,2,3,0,43740,3.0,15,8,1,21.0,5,5,4,4,3.0,2.0,3.0,4,3
41,0,1,0,7,4,2,1379,1,4,2,2,68420,4.0,12,8,1,13.0,3,9,1,8,1.0,3.0,3.0,3,3
30,0,1,2,1,4,4,1380,0,1,5,1,174260,2.0,12,8,1,12.0,0,10,7,4,2.0,4.0,3.0,2,3
38,0,1,0,1,1,1,1381,1,2,2,0,176030,4.0,16,8,0,12.0,0,8,0,7,1.0,4.0,4.0,2,3
32,0,1,1,20,3,1,1382,0,1,3,0,45810,3.0,14,8,1,8.0,3,5,1,4,3.0,3.0,3.0,3,3
27,0,1,1,5,4,1,1383,1,2,4,1,47350,0.0,13,8,0,6.0,2,5,1,1,3.0,2.0,2.0,3,3
19,1,2,1,10,2,0,1384,1,2,4,0,41870,0.0,22,8,1,1.0,4,0,0,0,3.0,1.0,4.0,3,4
36,0,2,0,25,3,2,1385,0,2,7,0,55050,4.0,21,8,2,13.0,3,8,7,2,4.0,2.0,2.0,3,4
30,0,0,0,1,3,1,1386,0,1,0,2,54700,1.0,18,8,1,12.0,2,12,6,10,3.0,1.0,3.0,3,3
45,0,1,1,24,2,1,1387,1,2,0,2,54760,4.0,13,8,1,9.0,3,5,0,3,3.0,1.0,4.0,3,3
56,0,1,1,4,3,0,1388,1,4,5,2,25870,4.0,12,8,0,19.0,2,2,2,2,3.0,1.0,3.0,2,3
33,0,1,1,2,2,1,1389,1,1,0,0,24400,0.0,18,8,3,4.0,4,3,0,2,3.0,4.0,4.0,3,3
19,1,1,1,8,2,0,1390,1,2,0,0,159720,1.0,21,8,0,1.0,2,1,1,0,2.0,4.0,2.0,3,4
46,0,1,1,10,3,3,1391,0,2,2,2,153790,1.0,12,8,0,24.0,1,24,15,7,2.0,1.0,3.0,1,3
38,0,1,0,4,4,0,1392,1,1,3,0,70820,1.0,14,8,0,2.0,3,2,2,1,3.0,4.0,3.0,4,3
31,0,1,0,2,5,0,1393,1,2,6,1,27280,8.0,11,8,0,7.0,3,4,0,2,3.0,4.0,3.0,4,3
34,0,1,0,9,3,2,1394,0,2,5,0,53680,2.0,14,8,1,9.0,2,3,1,2,4.0,2.0,3.0,3,3
41,1,1,1,18,4,0,1395,1,5,2,0,53470,1.0,24,8,1,4.0,1,4,0,2,2.0,2.0,2.0,3,4
50,0,1,0,19,4,2,1396,1,3,0,1,31950,2.0,11,8,0,5.0,4,3,0,2,3.0,3.0,2.0,2,3
53,0,1,0,1,2,0,1397,1,1,5,2,39890,1.0,13,8,0,5.0,2,4,1,3,4.0,1.0,3.0,3,3
33,0,1,1,4,3,0,1398,1,1,8,1,33060,1.0,11,8,3,8.0,6,8,1,6,4.0,2.0,3.0,1,3
40,0,1,1,11,3,0,1399,0,2,0,1,70050,1.0,20,8,2,21.0,2,20,9,9,4.0,3.0,3.0,3,4
55,0,1,1,6,1,0,1400,0,2,2,0,26550,8.0,17,8,0,36.0,0,24,2,15,3.0,2.0,3.0,2,3
34,0,2,2,7,4,5,1401,0,1,1,1,13930,1.0,11,8,2,10.0,4,10,1,9,4.0,3.0,2.0,4,3
51,0,1,2,4,2,4,1402,1,2,6,0,25700,3.0,18,8,0,21.0,2,7,1,0,4.0,2.0,3.0,3,3
52,0,1,1,2,4,1,1403,0,2,6,1,35370,0.0,11,8,1,34.0,3,33,11,9,3.0,3.0,3.0,3,3
27,0,1,0,15,3,2,1404,1,1,1,0,39860,1.0,12,8,2,7.0,3,7,0,3,4.0,2.0,2.0,3,3
35,1,1,1,2,4,0,1405,0,2,7,1,108830,3.0,12,8,0,8.0,3,1,0,1,2.0,3.0,3.0,4,3
43,0,0,1,6,2,1,1406,1,1,4,2,20280,4.0,20,8,1,7.0,2,5,2,2,4.0,4.0,4.0,2,4
45,0,0,1,9,2,1,1407,0,1,0,1,95250,9.0,19,8,0,22.0,3,20,11,8,1.0,4.0,3.0,3,3
37,0,1,1,7,3,0,1408,0,1,1,1,29290,1.0,12,8,0,8.0,2,8,1,7,2.0,1.0,3.0,1,3
35,0,2,1,1,3,5,1409,1,2,7,0,22750,5.0,13,8,0,10.0,2,6,1,2,2.0,2.0,3.0,4,3
42,0,0,1,1,1,3,1410,1,2,0,2,78790,2.0,11,8,1,11.0,2,5,0,2,3.0,3.0,3.0,3,3
38,0,1,0,8,2,2,1411,1,5,1,1,49300,9.0,14,8,0,14.0,0,1,0,0,4.0,3.0,3.0,3,3
38,0,1,2,25,1,4,1412,0,1,3,1,78470,3.0,14,8,1,9.0,3,7,1,7,4.0,4.0,1.0,4,3
27,0,2,1,13,4,1,1413,1,1,5,1,44010,5.0,13,8,0,6.0,4,2,2,0,3.0,1.0,3.0,2,3
49,0,0,1,23,1,5,1414,0,2,0,2,92410,1.0,19,8,1,7.0,5,7,1,7,4.0,4.0,3.0,3,3
34,0,2,1,7,2,1,1415,1,4,6,2,29740,1.0,23,8,0,5.0,2,5,2,0,4.0,3.0,4.0,3,4
40,0,1,1,23,3,1,1416,0,1,2,1,45020,8.0,12,8,2,15.0,0,7,3,7,3.0,4.0,4.0,2,3
38,1,1,0,6,4,0,1417,0,3,1,1,107480,7.0,15,8,0,17.0,3,1,0,0,2.0,1.0,3.0,3,3
29,1,1,0,10,2,0,1418,0,2,1,1,15550,1.0,19,8,2,10.0,2,10,1,9,2.0,4.0,2.0,3,3
22,0,1,1,1,3,0,1419,0,4,4,2,129360,1.0,11,8,2,4.0,3,4,2,2,4.0,2.0,2.0,3,3
36,0,2,1,1,3,0,1420,0,2,2,0,23050,1.0,17,8,0,8.0,3,8,1,7,2.0,4.0,3.0,3,3
40,0,0,1,28,2,0,1421,1,1,3,1,167040,9.0,22,8,0,5.0,2,3,0,2,4.0,4.0,1.0,4,4
46,0,1,1,25,1,1,1422,1,5,1,2,34330,7.0,18,8,0,17.0,3,4,0,3,4.0,1.0,3.0,3,3
32,1,1,1,5,3,1,1423,1,1,4,1,34770,1.0,11,8,0,14.0,2,14,9,8,4.0,4.0,2.0,4,3
30,0,0,1,17,4,0,1424,1,2,4,0,64300,1.0,12,8,1,12.0,2,11,5,8,3.0,3.0,3.0,2,3
27,0,2,1,18,2,1,1425,0,1,2,0,65160,1.0,19,8,1,7.0,4,7,0,7,4.0,3.0,3.0,3,3
51,0,1,1,2,1,1,1426,0,1,3,1,39070,5.0,13,8,0,16.0,2,10,4,7,2.0,2.0,1.0,3,3
30,1,1,1,10,4,0,1427,0,2,1,0,55620,5.0,13,8,0,8.0,3,5,0,4,4.0,1.0,3.0,2,3
41,0,1,1,1,3,0,1428,1,2,8,0,68830,3.0,19,8,2,16.0,3,1,0,0,4.0,4.0,3.0,2,3
30,1,2,0,3,2,1,1429,1,2,4,0,28620,5.0,14,8,0,9.0,2,6,0,1,3.0,1.0,2.0,2,3
29,1,1,1,2,3,0,1430,1,1,0,0,49780,0.0,13,8,0,7.0,3,6,1,5,3.0,3.0,2.0,2,3
45,0,0,1,2,3,1,1431,0,2,1,0,103680,6.0,12,8,2,23.0,2,19,12,8,4.0,4.0,3.0,3,3
54,0,1,0,8,2,2,1432,0,2,2,1,61340,2.0,19,8,0,16.0,2,6,0,5,4.0,1.0,3.0,2,3
36,0,1,1,16,4,0,1433,1,1,4,0,67350,8.0,25,8,2,16.0,3,13,3,7,4.0,2.0,4.0,2,4
33,0,1,0,9,1,5,1434,0,3,0,1,32950,6.0,22,8,2,7.0,2,3,1,1,3.0,2.0,3.0,3,4
37,0,2,0,2,4,0,1435,1,2,2,2,52380,1.0,15,8,1,10.0,5,10,0,7,2.0,4.0,3.0,3,3
38,0,1,1,1,2,1,1436,1,4,2,2,64720,0.0,12,8,0,17.0,4,16,5,13,1.0,3.0,2.0,3,3
31,0,0,0,4,1,1,1437,0,3,1,1,96100,0.0,11,8,1,6.0,2,5,1,4,3.0,3.0,3.0,2,3
59,0,1,1,5,3,0,1438,0,3,5,1,198330,3.0,13,8,0,7.0,2,1,0,0,3.0,4.0,3.0,3,3
37,0,2,0,2,3,2,1439,0,2,2,2,97560,4.0,19,8,0,13.0,2,9,5,8,1.0,4.0,3.0,3,3
29,0,2,0,15,4,1,1440,0,1,0,1,49680,1.0,19,8,3,11.0,4,11,4,1,2.0,4.0,3.0,3,3
35,0,2,1,19,3,0,1441,0,1,0,0,21450,1.0,13,8,0,10.0,6,10,0,8,3.0,3.0,4.0,2,3
29,1,1,1,7,1,0,1442,0,1,1,0,21800,1.0,21,8,0,4.0,2,4,0,1,3.0,4.0,2.0,3,4
52,0,1,1,1,2,1,1443,0,4,5,0,83460,7.0,14,8,0,6.0,5,2,2,2,3.0,4.0,2.0,3,3
42,0,1,1,7,4,0,1444,0,2,0,1,34450,1.0,11,8,2,22.0,2,22,11,15,3.0,4.0,3.0,3,3
59,0,1,1,4,4,3,1445,1,1,4,1,27600,8.0,11,8,0,7.0,3,2,2,2,2.0,3.0,2.0,4,3
50,0,1,1,11,2,0,1446,1,2,0,2,62940,3.0,23,8,1,32.0,2,7,0,6,4.0,4.0,2.0,4,4
33,1,1,0,11,4,2,1447,1,1,1,1,71400,5.0,21,8,0,8.0,2,5,0,4,3.0,4.0,1.0,2,4
43,0,1,0,1,3,2,1448,0,2,3,1,29320,5.0,24,8,0,22.0,3,17,1,9,4.0,4.0,3.0,3,4
33,1,1,0,1,3,0,1449,1,2,5,1,51470,7.0,11,8,0,13.0,2,9,1,7,1.0,1.0,4.0,3,3
52,0,0,1,2,3,3,1450,1,1,0,0,45070,1.0,14,8,0,33.0,3,33,15,12,1.0,3.0,4.0,2,3
32,0,1,2,13,4,0,1451,0,3,3,1,85640,2.0,16,8,1,6.0,2,4,1,2,3.0,2.0,3.0,2,3
32,1,1,0,23,1,0,1452,1,3,4,0,24680,0.0,11,8,0,4.0,2,3,1,2,4.0,3.0,1.0,3,3
39,0,1,0,26,4,0,1453,1,2,7,2,81610,7.0,12,8,1,7.0,2,3,1,2,3.0,3.0,3.0,4,3
32,0,0,0,2,4,2,1454,1,4,1,1,21090,0.0,13,8,1,4.0,3,3,2,2,3.0,4.0,3.0,2,3
41,0,1,0,29,3,0,1455,0,2,2,2,52940,2.0,15,8,0,17.0,3,1,0,0,3.0,1.0,2.0,2,3
40,0,1,1,2,3,0,1456,1,1,3,2,27180,1.0,14,8,1,9.0,4,9,4,7,1.0,4.0,3.0,2,3
45,0,1,1,18,1,0,1457,0,2,6,1,58110,0.0,14,8,0,25.0,4,24,1,7,3.0,4.0,3.0,2,3
31,0,2,1,7,4,1,1458,1,1,1,2,24370,9.0,14,8,1,9.0,3,2,2,2,2.0,3.0,3.0,4,3
33,0,1,1,2,4,0,1459,0,1,0,1,27660,1.0,12,8,1,2.0,2,2,0,2,3.0,4.0,2.0,3,3
34,0,1,1,26,3,5,1460,0,1,0,1,190380,6.0,13,8,0,13.0,3,11,5,9,4.0,1.0,3.0,2,3
37,0,1,1,22,5,1,1461,0,2,3,1,30550,2.0,14,8,3,17.0,3,3,0,2,3.0,1.0,2.0,3,3
45,0,2,0,21,1,2,1462,1,3,1,1,22890,4.0,13,8,0,9.0,3,3,0,2,1.0,3.0,3.0,2,3
37,1,2,0,2,3,2,1463,1,1,2,2,40010,6.0,11,8,1,17.0,2,1,0,0,1.0,3.0,3.0,3,3
39,0,2,1,22,3,1,1464,0,1,3,0,129650,0.0,19,8,1,20.0,2,19,11,8,3.0,3.0,3.0,3,3
29,0,1,0,4,3,5,1465,0,2,8,0,35390,1.0,18,8,0,6.0,2,6,1,5,3.0,4.0,3.0,2,3
42,0,1,1,5,4,1,1466,0,1,1,0,60290,3.0,17,8,1,10.0,5,3,0,2,4.0,1.0,3.0,3,3
29,0,1,1,2,4,1,1467,1,1,2,2,26790,2.0,15,8,0,10.0,2,3,0,2,4.0,4.0,3.0,2,3
25,0,1,1,25,2,0,1468,1,2,0,1,37020,0.0,20,8,0,5.0,4,4,1,2,1.0,3.0,3.0,3,4
42,0,1,0,18,2,1,1469,1,1,2,2,23980,0.0,14,8,1,10.0,2,9,7,8,4.0,4.0,3.0,2,3
40,0,1,1,28,3,1,1470,1,2,2,2,54680,0.0,12,8,0,22.0,6,21,3,9,1.0,3.0,3.0,4,3
51,0,1,0,6,2,0,1471,0,1,4,1,131160,1.0,11,8,0,1.0,6,1,0,0,3.0,4.0,3.0,3,3
31,1,2,1,10,1,0,1472,0,1,1,0,41890,0.0,23,8,1,6.0,3,5,1,4,3.0,2.0,4.0,2,4
32,0,2,1,17,4,5,1473,1,4,0,1,193280,1.0,15,8,3,5.0,2,5,0,3,2.0,2.0,1.0,3,3
